test01
,,IMGM-D,,,,IMGM-R,,,,CR-D,,,,CR-R,,,,GT,,,,
grh#, itr#, acc,  score, consis, time, acc,  score, consis, time, acc,  score, consis, time, acc,  score, consis, time, acc,  score, consis, time
 01,  09 , 0.779, 0.836, 0.996, 0.176, 0.738, 0.794, 0.985, 0.205, 0.787, 0.839, 0.981, 0.926, 0.787, 0.839, 0.981, 0.933, 1.000, 1.000, 1.000, 0.000
 02,  09 , 0.793, 0.844, 0.986, 0.277, 0.749, 0.802, 0.986, 0.298, 0.793, 0.845, 0.974, 0.511, 0.793, 0.845, 0.974, 0.510, 1.000, 1.000, 1.000, 0.000
 03,  09 , 0.798, 0.848, 0.990, 0.222, 0.755, 0.807, 1.000, 0.214, 0.799, 0.850, 0.975, 0.561, 0.799, 0.850, 0.975, 0.590, 1.000, 1.000, 1.000, 0.000
 04,  09 , 0.766, 0.815, 0.982, 0.424, 0.763, 0.813, 1.000, 0.236, 0.868, 0.881, 0.985, 1.300, 0.868, 0.881, 0.985, 1.276, 1.000, 1.000, 1.000, 0.000
 05,  09 , 0.810, 0.850, 1.000, 0.389, 0.729, 0.778, 0.964, 0.262, 0.912, 0.914, 1.000, 1.360, 0.912, 0.914, 1.000, 1.364, 1.000, 1.000, 1.000, 0.000
 06,  09 , 0.844, 0.889, 0.998, 0.335, 0.718, 0.766, 0.984, 0.347, 0.945, 0.953, 1.000, 0.470, 0.938, 0.945, 1.000, 0.469, 1.000, 1.000, 1.000, 0.000
 07,  09 , 0.906, 0.918, 1.000, 0.430, 0.725, 0.773, 0.985, 0.455, 0.946, 0.955, 1.000, 0.353, 0.940, 0.946, 1.000, 0.351, 1.000, 1.000, 1.000, 0.000
 08,  09 , 0.871, 0.888, 1.000, 0.459, 0.731, 0.779, 0.991, 0.537, 0.948, 0.956, 1.000, 0.376, 0.942, 0.948, 1.000, 0.366, 1.000, 1.000, 1.000, 0.000
 09,  09 , 0.875, 0.891, 1.000, 0.354, 0.738, 0.784, 0.988, 0.356, 0.949, 0.957, 1.000, 0.387, 0.943, 0.949, 1.000, 0.393, 1.000, 1.000, 1.000, 0.000
 10,  09 , 0.878, 0.894, 1.000, 0.377, 0.745, 0.790, 0.988, 0.389, 0.951, 0.958, 1.000, 0.414, 0.945, 0.950, 1.000, 0.414, 1.000, 1.000, 1.000, 0.000
 11,  09 , 0.881, 0.896, 1.000, 0.418, 0.710, 0.761, 0.988, 0.607, 0.952, 0.959, 1.000, 0.433, 0.946, 0.952, 1.000, 0.445, 1.000, 1.000, 1.000, 0.000
 12,  09 , 0.884, 0.899, 1.000, 0.577, 0.743, 0.798, 0.989, 0.604, 0.953, 0.960, 1.000, 0.467, 0.948, 0.953, 1.000, 0.441, 1.000, 1.000, 1.000, 0.000
 13,  09 , 0.887, 0.901, 1.000, 0.469, 0.800, 0.858, 1.000, 0.655, 0.954, 0.961, 1.000, 0.480, 0.949, 0.954, 1.000, 0.476, 1.000, 1.000, 1.000, 0.000
 14,  09 , 0.956, 0.962, 1.000, 0.592, 0.805, 0.861, 1.000, 0.533, 0.956, 0.962, 1.000, 0.507, 0.950, 0.955, 1.000, 0.494, 1.000, 1.000, 1.000, 0.000
 15,  09 , 0.971, 0.980, 1.000, 0.631, 0.809, 0.864, 1.000, 0.540, 0.957, 0.963, 1.000, 0.529, 0.952, 0.956, 1.000, 0.529, 1.000, 1.000, 1.000, 0.000
test10
,,IMGM-D,,,,IMGM-R,,,,CR-D,,,,CR-R,,,,GT,,,,
grh#, itr#, acc,  score, consis, time, acc,  score, consis, time, acc,  score, consis, time, acc,  score, consis, time, acc,  score, consis, time
 01,  10 , 0.835, 0.931, 0.987, 0.259, 0.827, 0.929, 1.000, 0.181, 0.831, 0.934, 0.988, 0.948, 0.831, 0.934, 0.988, 0.940, 1.000, 1.000, 1.000, 0.000
 02,  10 , 0.832, 0.936, 0.986, 0.354, 0.831, 0.932, 1.000, 0.199, 0.832, 0.936, 0.981, 1.315, 0.832, 0.936, 0.981, 1.316, 1.000, 1.000, 1.000, 0.000
 03,  10 , 0.859, 0.957, 0.981, 0.281, 0.836, 0.934, 1.000, 0.213, 0.872, 0.963, 0.986, 1.649, 0.872, 0.963, 0.986, 1.473, 1.000, 1.000, 1.000, 0.000
 04,  10 , 0.860, 0.959, 0.983, 0.305, 0.802, 0.897, 1.000, 0.228, 0.872, 0.966, 0.975, 1.955, 0.872, 0.966, 0.975, 1.989, 1.000, 1.000, 1.000, 0.000
 05,  10 , 0.867, 0.960, 0.981, 0.343, 0.808, 0.900, 1.000, 0.252, 0.878, 0.968, 0.962, 0.684, 0.878, 0.968, 0.962, 0.685, 1.000, 1.000, 1.000, 0.000
 06,  10 , 0.869, 0.962, 0.978, 0.325, 0.780, 0.869, 1.000, 0.277, 0.879, 0.966, 0.981, 0.557, 0.821, 0.926, 0.974, 0.434, 1.000, 1.000, 1.000, 0.000
 07,  10 , 0.905, 0.991, 0.984, 0.527, 0.785, 0.873, 1.000, 0.288, 0.907, 0.998, 0.997, 0.853, 0.820, 0.928, 0.989, 0.888, 1.000, 1.000, 1.000, 0.000
 08,  10 , 0.910, 0.991, 0.978, 0.407, 0.790, 0.876, 1.000, 0.317, 0.910, 0.999, 0.994, 1.328, 0.788, 0.891, 0.979, 0.840, 1.000, 1.000, 1.000, 0.000
 09,  10 , 0.911, 0.991, 0.977, 0.416, 0.848, 0.940, 1.000, 0.398, 0.913, 0.999, 0.984, 0.514, 0.836, 0.932, 0.986, 1.041, 1.000, 1.000, 1.000, 0.000
 10,  10 , 0.913, 0.991, 0.974, 0.516, 0.851, 0.942, 1.000, 0.378, 0.916, 0.999, 0.978, 0.812, 0.838, 0.933, 0.977, 0.775, 1.000, 1.000, 1.000, 0.000
 11,  10 , 0.914, 0.992, 0.972, 0.562, 0.854, 0.943, 1.000, 0.409, 0.914, 0.998, 0.991, 0.915, 0.844, 0.935, 0.987, 0.925, 1.000, 1.000, 1.000, 0.000
 12,  10 , 0.914, 0.992, 0.977, 0.520, 0.857, 0.945, 1.000, 0.440, 0.915, 1.000, 0.982, 0.702, 0.841, 0.939, 0.977, 0.908, 1.000, 1.000, 1.000, 0.000
 13,  10 , 0.918, 0.992, 0.975, 0.645, 0.819, 0.912, 1.000, 0.471, 0.925, 1.000, 0.974, 0.656, 0.804, 0.906, 0.985, 1.494, 1.000, 1.000, 1.000, 0.000
 14,  10 , 0.890, 0.961, 0.972, 0.700, 0.849, 0.922, 0.990, 0.734, 0.918, 1.001, 0.976, 0.599, 0.820, 0.909, 0.999, 1.400, 1.000, 1.000, 1.000, 0.000
 15,  10 , 0.894, 0.964, 0.981, 0.940, 0.883, 0.948, 0.983, 1.181, 0.921, 0.999, 0.986, 1.037, 0.839, 0.935, 1.000, 1.046, 1.000, 1.000, 1.000, 0.000
test11
,,IMGM-D,,,,IMGM-R,,,,CR-D,,,,CR-R,,,,GT,,,,
grh#, itr#, acc,  score, consis, time, acc,  score, consis, time, acc,  score, consis, time, acc,  score, consis, time, acc,  score, consis, time
 01,  11 , 1.000, 1.000, 1.000, 0.172, 1.000, 1.000, 1.000, 0.172, 1.000, 1.000, 1.000, 0.459, 1.000, 1.000, 1.000, 0.459, 1.000, 1.000, 1.000, 0.000
 02,  11 , 1.000, 1.000, 1.000, 0.191, 1.000, 1.000, 1.000, 0.194, 1.000, 1.000, 1.000, 0.504, 1.000, 1.000, 1.000, 0.510, 1.000, 1.000, 1.000, 0.000
 03,  11 , 1.000, 1.000, 1.000, 0.208, 1.000, 1.000, 1.000, 0.220, 1.000, 1.000, 1.000, 0.561, 1.000, 1.000, 1.000, 0.557, 1.000, 1.000, 1.000, 0.000
 04,  11 , 1.000, 1.000, 1.000, 0.243, 1.000, 1.000, 1.000, 0.230, 1.000, 1.000, 1.000, 0.611, 1.000, 1.000, 1.000, 0.618, 1.000, 1.000, 1.000, 0.000
 05,  11 , 1.000, 1.000, 1.000, 0.249, 1.000, 1.000, 1.000, 0.249, 1.000, 1.000, 1.000, 0.674, 1.000, 1.000, 1.000, 0.678, 1.000, 1.000, 1.000, 0.000
 06,  11 , 1.000, 1.000, 1.000, 0.271, 1.000, 1.000, 1.000, 0.272, 1.000, 1.000, 1.000, 0.333, 1.000, 1.000, 1.000, 0.340, 1.000, 1.000, 1.000, 0.000
 07,  11 , 1.000, 1.000, 1.000, 0.301, 1.000, 1.000, 1.000, 0.302, 1.000, 1.000, 1.000, 0.351, 1.000, 1.000, 1.000, 0.379, 1.000, 1.000, 1.000, 0.000
 08,  11 , 1.000, 1.000, 1.000, 0.352, 1.000, 1.000, 1.000, 0.436, 1.000, 1.000, 1.000, 0.720, 1.000, 1.000, 1.000, 0.569, 1.000, 1.000, 1.000, 0.000
 09,  11 , 1.000, 1.000, 1.000, 0.462, 1.000, 1.000, 1.000, 0.333, 1.000, 1.000, 1.000, 0.441, 1.000, 1.000, 1.000, 0.387, 1.000, 1.000, 1.000, 0.000
 10,  11 , 1.000, 1.000, 1.000, 0.376, 1.000, 1.000, 1.000, 0.370, 1.000, 1.000, 1.000, 0.408, 1.000, 1.000, 1.000, 0.454, 1.000, 1.000, 1.000, 0.000
 11,  11 , 1.000, 1.000, 1.000, 0.396, 1.000, 1.000, 1.000, 0.399, 1.000, 1.000, 1.000, 0.424, 0.951, 0.977, 1.000, 0.425, 1.000, 1.000, 1.000, 0.000
 12,  11 , 1.000, 1.000, 1.000, 0.440, 1.000, 1.000, 1.000, 0.436, 1.000, 1.000, 1.000, 0.448, 0.953, 0.977, 1.000, 0.440, 1.000, 1.000, 1.000, 0.000
 13,  11 , 1.000, 1.000, 1.000, 0.466, 1.000, 1.000, 1.000, 0.475, 1.000, 1.000, 1.000, 0.461, 0.909, 0.944, 1.000, 0.460, 1.000, 1.000, 1.000, 0.000
 14,  11 , 0.963, 0.967, 0.968, 0.499, 0.961, 0.968, 0.968, 0.515, 0.956, 0.969, 0.987, 0.503, 0.870, 0.915, 0.984, 0.488, 1.000, 1.000, 1.000, 0.000
 15,  11 , 0.964, 0.968, 0.970, 0.550, 0.962, 0.969, 0.970, 0.525, 0.957, 0.969, 0.988, 0.519, 0.872, 0.917, 1.000, 0.719, 1.000, 1.000, 1.000, 0.000
test12
,,IMGM-D,,,,IMGM-R,,,,CR-D,,,,CR-R,,,,GT,,,,
grh#, itr#, acc,  score, consis, time, acc,  score, consis, time, acc,  score, consis, time, acc,  score, consis, time, acc,  score, consis, time
 01,  12 , 0.948, 0.967, 1.000, 0.175, 0.948, 0.967, 1.000, 0.172, 0.948, 0.967, 1.000, 0.449, 0.948, 0.967, 1.000, 0.441, 1.000, 1.000, 1.000, 0.000
 02,  12 , 0.895, 0.916, 0.945, 0.196, 0.950, 0.969, 1.000, 0.186, 0.950, 0.969, 1.000, 0.483, 0.950, 0.969, 1.000, 0.488, 1.000, 1.000, 1.000, 0.000
 03,  12 , 0.898, 0.919, 0.947, 0.245, 0.952, 0.970, 1.000, 0.204, 0.952, 0.970, 1.000, 0.530, 0.952, 0.970, 1.000, 0.533, 1.000, 1.000, 1.000, 0.000
 04,  12 , 0.901, 0.921, 0.950, 0.268, 0.953, 0.971, 1.000, 0.222, 0.953, 0.971, 1.000, 0.593, 0.953, 0.971, 1.000, 0.586, 1.000, 1.000, 1.000, 0.000
 05,  12 , 0.899, 0.928, 1.000, 0.346, 0.955, 0.972, 1.000, 0.246, 0.955, 0.972, 1.000, 0.650, 0.955, 0.972, 1.000, 0.652, 1.000, 1.000, 1.000, 0.000
 06,  12 , 0.914, 0.934, 1.000, 0.349, 0.956, 0.973, 1.000, 0.263, 0.956, 0.973, 1.000, 0.326, 0.956, 0.973, 1.000, 0.318, 1.000, 1.000, 1.000, 0.000
 07,  12 , 0.917, 0.936, 1.000, 0.284, 0.958, 0.973, 1.000, 0.284, 0.958, 0.973, 1.000, 0.342, 0.958, 0.973, 1.000, 0.336, 1.000, 1.000, 1.000, 0.000
 08,  12 , 0.919, 0.937, 1.000, 0.321, 0.959, 0.974, 1.000, 0.306, 0.959, 0.974, 1.000, 0.355, 0.959, 0.974, 1.000, 0.349, 1.000, 1.000, 1.000, 0.000
 09,  12 , 0.595, 0.906, 1.000, 0.433, 0.960, 0.975, 1.000, 0.332, 0.960, 0.975, 1.000, 0.374, 0.960, 0.975, 1.000, 0.381, 1.000, 1.000, 1.000, 0.000
 10,  12 , 0.692, 0.869, 1.000, 0.592, 0.595, 0.908, 1.000, 0.486, 0.919, 0.971, 1.000, 0.403, 0.961, 0.976, 1.000, 0.398, 1.000, 1.000, 1.000, 0.000
 11,  12 , 0.764, 0.895, 0.971, 0.511, 0.712, 0.928, 1.000, 0.533, 0.921, 0.972, 1.000, 0.421, 0.962, 0.976, 1.000, 0.423, 1.000, 1.000, 1.000, 0.000
 12,  12 , 0.754, 0.886, 0.935, 0.731, 0.718, 0.930, 1.000, 0.428, 0.923, 0.973, 1.000, 0.448, 0.963, 0.977, 1.000, 0.447, 1.000, 1.000, 1.000, 0.000
 13,  12 , 0.846, 0.909, 0.942, 0.705, 0.723, 0.931, 1.000, 0.470, 0.876, 0.934, 1.000, 0.467, 0.964, 0.977, 1.000, 0.467, 1.000, 1.000, 1.000, 0.000
 14,  12 , 0.885, 0.946, 0.947, 0.657, 0.728, 0.932, 1.000, 0.505, 0.894, 0.942, 1.000, 0.587, 0.965, 0.978, 1.000, 0.478, 1.000, 1.000, 1.000, 0.000
 15,  12 , 0.886, 0.946, 0.941, 0.702, 0.733, 0.934, 1.000, 0.520, 0.896, 0.947, 1.000, 0.604, 0.966, 0.979, 1.000, 0.505, 1.000, 1.000, 1.000, 0.000
test13
,,IMGM-D,,,,IMGM-R,,,,CR-D,,,,CR-R,,,,GT,,,,
grh#, itr#, acc,  score, consis, time, acc,  score, consis, time, acc,  score, consis, time, acc,  score, consis, time, acc,  score, consis, time
 01,  13 , 0.802, 0.834, 0.943, 0.199, 0.827, 0.837, 0.956, 0.258, 0.874, 0.853, 1.000, 1.126, 0.874, 0.853, 1.000, 1.117, 1.000, 1.000, 1.000, 0.000
 02,  13 , 0.850, 0.853, 0.994, 0.342, 0.834, 0.842, 0.951, 0.216, 0.890, 0.864, 1.000, 0.958, 0.890, 0.864, 1.000, 0.956, 1.000, 1.000, 1.000, 0.000
 03,  13 , 0.811, 0.820, 0.984, 0.362, 0.798, 0.810, 1.000, 0.259, 0.843, 0.824, 0.957, 0.547, 0.843, 0.824, 0.957, 0.545, 1.000, 1.000, 1.000, 0.000
 04,  13 , 0.817, 0.824, 1.000, 0.220, 0.811, 0.816, 1.000, 0.316, 0.841, 0.831, 1.000, 1.470, 0.841, 0.831, 1.000, 1.469, 1.000, 1.000, 1.000, 0.000
 05,  13 , 0.822, 0.830, 1.000, 0.252, 0.816, 0.822, 1.000, 0.241, 0.864, 0.841, 1.000, 1.281, 0.864, 0.841, 1.000, 1.278, 1.000, 1.000, 1.000, 0.000
 06,  13 , 0.868, 0.870, 1.000, 0.304, 0.861, 0.863, 1.000, 0.302, 0.903, 0.880, 1.000, 0.374, 0.835, 0.812, 1.000, 0.401, 1.000, 1.000, 1.000, 0.000
 07,  13 , 0.917, 0.913, 1.000, 0.345, 0.876, 0.886, 1.000, 0.323, 0.928, 0.921, 1.000, 0.564, 0.839, 0.817, 1.000, 0.339, 1.000, 1.000, 1.000, 0.000
 08,  13 , 0.920, 0.916, 1.000, 0.324, 0.880, 0.889, 1.000, 0.305, 0.930, 0.924, 1.000, 0.358, 0.843, 0.822, 0.995, 0.353, 1.000, 1.000, 1.000, 0.000
 09,  13 , 0.922, 0.918, 1.000, 0.335, 0.883, 0.894, 1.000, 0.579, 0.932, 0.926, 1.000, 0.374, 0.832, 0.827, 1.000, 0.431, 1.000, 1.000, 1.000, 0.000
 10,  13 , 0.924, 0.920, 1.000, 0.363, 0.886, 0.897, 1.000, 0.363, 0.934, 0.928, 1.000, 0.401, 0.806, 0.796, 0.996, 0.632, 1.000, 1.000, 1.000, 0.000
 11,  13 , 0.979, 0.963, 1.000, 0.487, 0.889, 0.899, 1.000, 0.392, 0.936, 0.930, 1.000, 0.419, 0.831, 0.821, 0.990, 0.657, 1.000, 1.000, 1.000, 0.000
 12,  13 , 1.000, 1.000, 1.000, 0.513, 0.882, 0.904, 1.000, 0.527, 0.948, 0.950, 1.000, 0.603, 0.843, 0.858, 0.998, 0.772, 1.000, 1.000, 1.000, 0.000
 13,  13 , 1.000, 1.000, 1.000, 0.465, 0.885, 0.907, 1.000, 0.465, 0.949, 0.951, 1.000, 0.466, 0.847, 0.861, 0.991, 0.525, 1.000, 1.000, 1.000, 0.000
 14,  13 , 1.000, 1.000, 1.000, 0.514, 0.892, 0.913, 1.000, 0.662, 0.951, 0.952, 1.000, 0.493, 0.850, 0.864, 1.000, 0.685, 1.000, 1.000, 1.000, 0.000
 15,  13 , 1.000, 1.000, 1.000, 0.526, 0.895, 0.915, 1.000, 0.523, 0.971, 0.973, 1.000, 0.689, 0.853, 0.868, 1.000, 0.709, 1.000, 1.000, 1.000, 0.000
test14
,,IMGM-D,,,,IMGM-R,,,,CR-D,,,,CR-R,,,,GT,,,,
grh#, itr#, acc,  score, consis, time, acc,  score, consis, time, acc,  score, consis, time, acc,  score, consis, time, acc,  score, consis, time
 01,  14 , 1.000, 1.000, 1.000, 0.170, 1.000, 1.000, 1.000, 0.170, 1.000, 1.000, 1.000, 0.441, 1.000, 1.000, 1.000, 0.435, 1.000, 1.000, 1.000, 0.000
 02,  14 , 1.000, 1.000, 1.000, 0.191, 1.000, 1.000, 1.000, 0.179, 1.000, 1.000, 1.000, 0.482, 1.000, 1.000, 1.000, 0.482, 1.000, 1.000, 1.000, 0.000
 03,  14 , 0.966, 0.962, 1.000, 0.201, 1.000, 1.000, 1.000, 0.205, 1.000, 1.000, 1.000, 0.533, 1.000, 1.000, 1.000, 0.536, 1.000, 1.000, 1.000, 0.000
 04,  14 , 0.911, 0.917, 0.960, 0.225, 1.000, 1.000, 1.000, 0.250, 1.000, 1.000, 1.000, 0.588, 1.000, 1.000, 1.000, 0.599, 1.000, 1.000, 1.000, 0.000
 05,  14 , 0.913, 0.919, 0.960, 0.288, 1.000, 1.000, 1.000, 0.252, 1.000, 1.000, 1.000, 0.657, 1.000, 1.000, 1.000, 0.657, 1.000, 1.000, 1.000, 0.000
 06,  14 , 0.969, 0.965, 1.000, 0.330, 1.000, 1.000, 1.000, 0.273, 1.000, 1.000, 1.000, 0.345, 1.000, 1.000, 1.000, 0.328, 1.000, 1.000, 1.000, 0.000
 07,  14 , 0.970, 0.966, 1.000, 0.301, 1.000, 1.000, 1.000, 0.301, 0.963, 0.959, 0.990, 0.339, 1.000, 1.000, 1.000, 0.340, 1.000, 1.000, 1.000, 0.000
 08,  14 , 0.971, 0.967, 1.000, 0.310, 1.000, 1.000, 1.000, 0.308, 0.965, 0.960, 1.000, 0.552, 1.000, 1.000, 1.000, 0.361, 1.000, 1.000, 1.000, 0.000
 09,  14 , 0.923, 0.930, 0.958, 0.354, 1.000, 1.000, 1.000, 0.344, 0.966, 0.961, 1.000, 0.390, 1.000, 1.000, 1.000, 0.380, 1.000, 1.000, 1.000, 0.000
 10,  14 , 0.928, 0.935, 1.000, 0.584, 1.000, 1.000, 1.000, 0.364, 0.967, 0.962, 1.000, 0.552, 1.000, 1.000, 1.000, 0.400, 1.000, 1.000, 1.000, 0.000
 11,  14 , 0.930, 0.936, 1.000, 0.402, 1.000, 1.000, 1.000, 0.412, 1.000, 1.000, 1.000, 0.487, 1.000, 1.000, 1.000, 0.411, 1.000, 1.000, 1.000, 0.000
 12,  14 , 0.927, 0.948, 0.997, 0.594, 1.000, 1.000, 1.000, 0.417, 1.000, 1.000, 1.000, 0.446, 1.000, 1.000, 1.000, 0.425, 1.000, 1.000, 1.000, 0.000
 13,  14 , 0.939, 0.953, 1.000, 0.516, 0.973, 0.973, 0.994, 0.464, 1.000, 1.000, 1.000, 0.465, 0.964, 0.970, 0.996, 0.461, 1.000, 1.000, 1.000, 0.000
 14,  14 , 0.941, 0.954, 1.000, 0.497, 0.931, 0.943, 0.999, 0.623, 1.000, 1.000, 1.000, 0.487, 0.925, 0.940, 0.987, 0.479, 1.000, 1.000, 1.000, 0.000
 15,  14 , 0.942, 0.956, 1.000, 0.535, 0.932, 0.944, 0.996, 0.615, 1.000, 1.000, 1.000, 0.509, 0.928, 0.942, 0.991, 0.884, 1.000, 1.000, 1.000, 0.000
test15
,,IMGM-D,,,,IMGM-R,,,,CR-D,,,,CR-R,,,,GT,,,,
grh#, itr#, acc,  score, consis, time, acc,  score, consis, time, acc,  score, consis, time, acc,  score, consis, time, acc,  score, consis, time
 01,  15 , 1.000, 1.000, 1.000, 0.173, 0.985, 0.995, 1.000, 0.171, 1.000, 1.000, 1.000, 0.444, 1.000, 1.000, 1.000, 0.442, 1.000, 1.000, 1.000, 0.000
 02,  15 , 0.943, 0.950, 1.000, 0.191, 0.927, 0.946, 0.956, 0.188, 0.940, 0.952, 0.949, 0.499, 0.940, 0.952, 0.949, 0.501, 1.000, 1.000, 1.000, 0.000
 03,  15 , 0.945, 0.952, 1.000, 0.199, 0.930, 0.948, 0.966, 0.249, 0.931, 0.954, 1.000, 1.051, 0.931, 0.954, 1.000, 1.060, 1.000, 1.000, 1.000, 0.000
 04,  15 , 1.000, 1.000, 1.000, 0.255, 0.987, 0.995, 1.000, 0.262, 1.000, 1.000, 1.000, 0.883, 1.000, 1.000, 1.000, 0.878, 1.000, 1.000, 1.000, 0.000
 05,  15 , 1.000, 1.000, 1.000, 0.247, 0.987, 0.996, 1.000, 0.246, 1.000, 1.000, 1.000, 0.658, 1.000, 1.000, 1.000, 0.659, 1.000, 1.000, 1.000, 0.000
 06,  15 , 1.000, 1.000, 1.000, 0.273, 0.988, 0.996, 1.000, 0.263, 1.000, 1.000, 1.000, 0.330, 1.000, 1.000, 1.000, 0.319, 1.000, 1.000, 1.000, 0.000
 07,  15 , 1.000, 1.000, 1.000, 0.285, 0.933, 0.951, 0.973, 0.285, 1.000, 1.000, 1.000, 0.338, 1.000, 1.000, 1.000, 0.334, 1.000, 1.000, 1.000, 0.000
 08,  15 , 1.000, 1.000, 1.000, 0.315, 0.942, 0.961, 1.000, 0.361, 1.000, 1.000, 1.000, 0.359, 1.000, 1.000, 1.000, 0.350, 1.000, 1.000, 1.000, 0.000
 09,  15 , 1.000, 1.000, 1.000, 0.344, 0.943, 0.962, 1.000, 0.339, 1.000, 1.000, 1.000, 0.377, 1.000, 1.000, 1.000, 0.371, 1.000, 1.000, 1.000, 0.000
 10,  15 , 1.000, 1.000, 1.000, 0.378, 0.945, 0.963, 1.000, 0.363, 1.000, 1.000, 1.000, 0.403, 1.000, 1.000, 1.000, 0.383, 1.000, 1.000, 1.000, 0.000
 11,  15 , 1.000, 1.000, 1.000, 0.388, 0.989, 0.997, 1.000, 0.464, 1.000, 1.000, 1.000, 0.416, 1.000, 1.000, 1.000, 0.410, 1.000, 1.000, 1.000, 0.000
 12,  15 , 1.000, 1.000, 1.000, 0.425, 0.989, 0.997, 1.000, 0.435, 1.000, 1.000, 1.000, 0.443, 1.000, 1.000, 1.000, 0.428, 1.000, 1.000, 1.000, 0.000
 13,  15 , 1.000, 1.000, 1.000, 0.465, 0.990, 0.997, 1.000, 0.451, 1.000, 1.000, 1.000, 0.465, 1.000, 1.000, 1.000, 0.472, 1.000, 1.000, 1.000, 0.000
 14,  15 , 1.000, 1.000, 1.000, 0.491, 0.990, 0.997, 1.000, 0.482, 1.000, 1.000, 1.000, 0.493, 1.000, 1.000, 1.000, 0.482, 1.000, 1.000, 1.000, 0.000
 15,  15 , 1.000, 1.000, 1.000, 0.538, 0.990, 0.997, 1.000, 0.538, 1.000, 1.000, 1.000, 0.508, 1.000, 1.000, 1.000, 0.507, 1.000, 1.000, 1.000, 0.000
test16
,,IMGM-D,,,,IMGM-R,,,,CR-D,,,,CR-R,,,,GT,,,,
grh#, itr#, acc,  score, consis, time, acc,  score, consis, time, acc,  score, consis, time, acc,  score, consis, time, acc,  score, consis, time
 01,  16 , 0.975, 0.976, 0.993, 0.168, 0.972, 0.977, 0.988, 0.197, 0.967, 0.977, 0.979, 0.447, 0.967, 0.977, 0.979, 0.445, 1.000, 1.000, 1.000, 0.000
 02,  16 , 0.970, 0.976, 0.990, 0.340, 0.970, 0.976, 0.990, 0.303, 0.967, 0.978, 0.976, 0.503, 0.967, 0.978, 0.976, 0.500, 1.000, 1.000, 1.000, 0.000
 03,  16 , 0.970, 0.977, 0.991, 0.202, 0.947, 0.969, 0.973, 0.237, 0.968, 0.979, 0.978, 0.553, 0.968, 0.979, 0.978, 0.555, 1.000, 1.000, 1.000, 0.000
 04,  16 , 0.972, 0.977, 0.991, 0.299, 0.953, 0.973, 0.967, 0.264, 0.969, 0.979, 0.977, 0.612, 0.969, 0.979, 0.977, 0.609, 1.000, 1.000, 1.000, 0.000
 05,  16 , 0.934, 0.944, 0.992, 0.316, 0.894, 0.933, 0.977, 0.371, 0.978, 0.980, 0.994, 1.368, 0.978, 0.980, 0.994, 1.366, 1.000, 1.000, 1.000, 0.000
 06,  16 , 0.937, 0.946, 0.991, 0.399, 0.900, 0.937, 0.976, 0.278, 0.979, 0.980, 0.995, 0.414, 0.928, 0.941, 0.986, 0.361, 1.000, 1.000, 1.000, 0.000
 07,  16 , 0.939, 0.948, 0.991, 0.441, 0.919, 0.945, 0.993, 0.571, 0.980, 0.981, 0.996, 0.456, 0.937, 0.944, 0.992, 0.548, 1.000, 1.000, 1.000, 0.000
 08,  16 , 0.958, 0.968, 0.992, 0.427, 0.940, 0.965, 0.986, 0.586, 0.929, 0.948, 0.997, 0.478, 0.924, 0.931, 0.997, 0.646, 1.000, 1.000, 1.000, 0.000
 09,  16 , 0.948, 0.966, 0.986, 0.402, 0.942, 0.966, 0.986, 0.514, 0.925, 0.930, 0.996, 0.690, 0.920, 0.931, 0.994, 0.666, 1.000, 1.000, 1.000, 0.000
 10,  16 , 0.959, 0.969, 0.994, 0.669, 0.944, 0.967, 0.987, 0.547, 0.929, 0.931, 1.000, 0.400, 0.928, 0.935, 0.996, 0.558, 1.000, 1.000, 1.000, 0.000
 11,  16 , 0.954, 0.968, 0.986, 0.465, 0.943, 0.967, 0.987, 0.466, 0.931, 0.933, 1.000, 0.416, 0.927, 0.936, 0.990, 0.475, 1.000, 1.000, 1.000, 0.000
 12,  16 , 0.962, 0.971, 0.993, 0.789, 0.947, 0.968, 0.987, 0.773, 0.933, 0.935, 1.000, 0.440, 0.929, 0.938, 0.991, 0.508, 1.000, 1.000, 1.000, 0.000
 13,  16 , 0.963, 0.972, 0.993, 0.667, 0.948, 0.969, 0.988, 0.844, 0.934, 0.936, 1.000, 0.461, 0.933, 0.940, 0.995, 0.711, 1.000, 1.000, 1.000, 0.000
 14,  16 , 0.963, 0.972, 0.994, 0.756, 0.949, 0.970, 0.988, 0.977, 0.936, 0.938, 1.000, 0.494, 0.926, 0.946, 0.987, 0.641, 1.000, 1.000, 1.000, 0.000
 15,  16 , 0.964, 0.973, 0.994, 0.696, 0.951, 0.971, 0.988, 1.058, 0.952, 0.955, 1.000, 1.107, 0.957, 0.961, 1.000, 1.644, 1.000, 1.000, 1.000, 0.000
test17
,,IMGM-D,,,,IMGM-R,,,,CR-D,,,,CR-R,,,,GT,,,,
grh#, itr#, acc,  score, consis, time, acc,  score, consis, time, acc,  score, consis, time, acc,  score, consis, time, acc,  score, consis, time
 01,  17 , 0.855, 0.946, 0.962, 0.224, 0.855, 0.946, 0.965, 0.270, 0.858, 0.948, 0.968, 1.193, 0.858, 0.948, 0.968, 1.203, 1.000, 1.000, 1.000, 0.000
